sales_key,date_key,sku_key,store_key,supplier_key,quantity_sold,unit_selling_price,discount_applied,is_promotion_active,competitor_price
5856,20260310,69,14,5,5,763.32,381.66,True,719.34
5857,20260310,81,14,7,7,124.73,0.0,False,114.88
5858,20260310,85,14,2,8,163.15,0.0,False,157.67
5859,20260310,91,14,4,1,300.54,0.0,False,310.27
5860,20260310,93,14,8,2,38.79,0.0,False,41.89
5861,20260310,94,14,8,5,554.62,0.0,False,597.5
5862,20260310,106,14,5,2,520.47,0.0,False,559.4
5863,20260310,121,14,10,6,636.43,0.0,False,620.88
5864,20260310,136,14,3,9,498.42,0.0,False,545.55
5865,20260310,137,14,3,4,135.85,0.0,False,145.65
5866,20260310,143,14,7,3,640.58,0.0,False,691.72
5867,20260310,144,14,3,1,71.77,0.0,False,75.89
5868,20260310,145,14,3,8,250.74,0.0,False,250.39
5869,20260310,150,14,4,4,501.62,0.0,False,526.6
5870,20260310,6,15,4,1,518.23,0.0,False,536.69
5871,20260310,12,15,8,4,741.38,296.55,True,761.76
5872,20260310,13,15,10,4,282.5,0.0,False,307.64
5873,20260310,14,15,10,1,530.82,0.0,False,543.77
5874,20260310,18,15,6,4,606.6,0.0,False,635.33
5875,20260310,20,15,10,8,697.92,0.0,False,761.67
5876,20260310,24,15,8,8,545.85,0.0,False,596.36
5877,20260310,31,15,10,6,60.98,0.0,False,55.67
5878,20260310,34,15,10,2,436.02,0.0,False,418.49
5879,20260310,51,15,6,4,283.97,0.0,False,266.68
5880,20260310,53,15,8,3,501.67,0.0,False,454.58
5881,20260310,59,15,8,8,300.08,0.0,False,278.34
5882,20260310,69,15,5,3,763.32,0.0,False,749.4
5883,20260310,74,15,8,9,184.46,0.0,False,182.54
5884,20260310,75,15,6,2,339.64,0.0,False,325.04
5885,20260310,76,15,6,2,202.69,0.0,False,202.94
5886,20260310,82,15,5,2,493.24,0.0,False,484.48
5887,20260310,83,15,7,2,361.54,0.0,False,378.77
5888,20260310,84,15,4,1,390.41,0.0,False,413.19
5889,20260310,87,15,8,2,182.16,0.0,False,175.54
5890,20260310,104,15,5,10,846.93,0.0,False,920.97
5891,20260310,110,15,8,6,206.67,0.0,False,217.73
5892,20260310,113,15,6,9,447.09,0.0,False,405.94
5893,20260310,120,15,2,6,643.79,0.0,False,681.2
5894,20260310,136,15,7,9,498.42,0.0,False,504.57
5895,20260310,138,15,5,8,27.67,0.0,False,26.86
5896,20260310,139,15,7,5,595.48,0.0,False,627.14
5897,20260311,14,1,7,3,530.82,0.0,False,575.52
5898,20260311,15,1,1,5,275.78,0.0,False,265.84
5899,20260311,20,1,6,5,697.92,0.0,False,689.52
5900,20260311,21,1,3,6,508.06,0.0,False,540.65
5901,20260311,28,1,8,4,623.27,0.0,False,629.1
5902,20260311,31,1,8,7,60.98,0.0,False,66.02
5903,20260311,45,1,2,7,336.44,0.0,False,331.3
5904,20260311,50,1,9,9,332.1,0.0,False,305.21
5905,20260311,66,1,7,7,63.66,0.0,False,59.05
5906,20260311,71,1,10,10,795.69,0.0,False,870.4
5907,20260311,72,1,7,1,174.33,0.0,False,165.07
5908,20260311,78,1,3,10,173.01,0.0,False,159.28
5909,20260311,84,1,10,8,390.41,0.0,False,408.25
5910,20260311,87,1,4,8,182.16,145.73,True,186.27
5911,20260311,90,1,1,4,360.1,0.0,False,333.26
5912,20260311,94,1,1,7,554.62,0.0,False,510.75
5913,20260311,96,1,8,4,723.03,0.0,False,699.59
5914,20260311,97,1,10,4,456.24,182.5,True,432.08
5915,20260311,103,1,10,4,183.2,0.0,False,188.43
5916,20260311,113,1,10,4,447.09,178.84,True,491.45
5917,20260311,115,1,4,6,127.28,0.0,False,116.39
5918,20260311,117,1,5,7,614.33,0.0,False,655.91
5919,20260311,121,1,1,6,636.43,0.0,False,684.44
5920,20260311,123,1,2,5,406.78,0.0,False,410.45
5921,20260311,133,1,3,6,82.08,0.0,False,85.68
5922,20260311,136,1,9,4,498.42,0.0,False,484.85
5923,20260311,141,1,8,3,339.01,0.0,False,360.37
5924,20260311,142,1,8,5,101.55,0.0,False,105.31
5925,20260311,145,1,9,6,250.74,0.0,False,231.5
5926,20260311,146,1,4,4,40.78,0.0,False,39.39
5927,20260311,10,2,2,2,68.48,0.0,False,64.38
5928,20260311,15,2,5,4,275.78,0.0,False,248.46
5929,20260311,20,2,7,5,697.92,0.0,False,661.67
5930,20260311,21,2,7,2,508.06,0.0,False,525.34
5931,20260311,33,2,7,3,340.22,0.0,False,318.58
5932,20260311,36,2,8,10,496.39,0.0,False,527.97
5933,20260311,47,2,7,2,708.87,141.77,True,688.16
5934,20260311,56,2,8,2,182.3,0.0,False,178.54
5935,20260311,62,2,1,5,512.05,0.0,False,539.35
5936,20260311,75,2,1,3,339.64,0.0,False,319.19
5937,20260311,76,2,4,9,202.69,182.42,True,204.94
5938,20260311,89,2,6,8,41.28,0.0,False,38.4
5939,20260311,94,2,10,8,554.62,0.0,False,549.57
5940,20260311,110,2,4,8,206.67,0.0,False,194.59
5941,20260311,121,2,10,8,636.43,0.0,False,690.77
5942,20260311,131,2,2,10,722.1,0.0,False,651.48
5943,20260311,139,2,8,6,595.48,0.0,False,648.9
5944,20260311,144,2,6,10,71.77,0.0,False,78.47
5945,20260311,6,3,3,5,518.23,0.0,False,567.96
5946,20260311,9,3,8,5,108.7,0.0,False,111.88
5947,20260311,36,3,3,2,496.39,0.0,False,458.98
5948,20260311,61,3,6,6,161.28,0.0,False,163.87
5949,20260311,66,3,3,10,63.66,0.0,False,64.83
5950,20260311,68,3,1,9,417.57,0.0,False,436.81
5951,20260311,71,3,3,5,795.69,0.0,False,860.02
5952,20260311,88,3,7,1,454.13,0.0,False,472.98
5953,20260311,92,3,6,2,38.43,0.0,False,40.88
5954,20260311,95,3,6,4,154.99,0.0,False,160.8
5955,20260311,99,3,6,5,436.57,0.0,False,418.78
5956,20260311,109,3,6,8,757.46,0.0,False,794.25
5957,20260311,110,3,5,6,206.67,0.0,False,209.79
5958,20260311,111,3,4,5,557.6,0.0,False,575.55
5959,20260311,113,3,6,1,447.09,0.0,False,472.23
5960,20260311,121,3,9,7,636.43,0.0,False,644.52
5961,20260311,125,3,5,4,105.26,0.0,False,96.8
5962,20260311,136,3,2,9,498.42,0.0,False,477.53
5963,20260311,4,4,8,3,416.76,0.0,False,393.87
5964,20260311,5,4,9,9,90.27,0.0,False,97.57
5965,20260311,14,4,2,2,530.82,0.0,False,552.27
5966,20260311,25,4,8,4,153.52,0.0,False,153.69
5967,20260311,27,4,10,10,592.88,0.0,False,538.19
5968,20260311,28,4,8,3,623.27,0.0,False,637.57
5969,20260311,37,4,5,9,287.49,0.0,False,280.24
5970,20260311,39,4,4,4,328.67,0.0,False,309.14
5971,20260311,41,4,5,5,663.34,0.0,False,664.24
5972,20260311,43,4,9,6,350.68,0.0,False,352.97
5973,20260311,47,4,4,1,708.87,70.89,True,779.15
5974,20260311,55,4,7,8,249.41,199.53,True,264.96
5975,20260311,60,4,1,2,115.47,0.0,False,108.07
5976,20260311,62,4,4,1,512.05,51.2,True,524.87
5977,20260311,90,4,10,8,360.1,0.0,False,395.53
5978,20260311,104,4,6,2,846.93,0.0,False,839.51
5979,20260311,106,4,7,6,520.47,0.0,False,510.27
5980,20260311,112,4,9,5,579.8,289.9,True,550.16
5981,20260311,113,4,7,4,447.09,0.0,False,413.78
5982,20260311,118,4,9,7,288.84,0.0,False,281.82
5983,20260311,126,4,2,3,632.86,0.0,False,690.62
5984,20260311,137,4,2,6,135.85,0.0,False,130.66
5985,20260311,138,4,9,1,27.67,0.0,False,26.53
5986,20260311,2,5,5,4,449.68,0.0,False,475.35
5987,20260311,5,5,5,7,90.27,0.0,False,82.76
5988,20260311,20,5,3,2,697.92,0.0,False,726.93
5989,20260311,21,5,4,9,508.06,457.25,True,471.83
5990,20260311,24,5,5,10,545.85,0.0,False,589.86
5991,20260311,34,5,5,3,436.02,0.0,False,478.33
5992,20260311,52,5,6,9,39.82,0.0,False,36.37
5993,20260311,73,5,6,9,537.63,0.0,False,511.26
5994,20260311,75,5,3,8,339.64,0.0,False,306.81
5995,20260311,90,5,5,8,360.1,288.08,True,378.86
5996,20260311,95,5,4,2,154.99,0.0,False,166.95
5997,20260311,102,5,10,1,452.34,0.0,False,464.62
5998,20260311,105,5,10,10,804.99,0.0,False,865.31
5999,20260311,108,5,4,2,321.35,0.0,False,294.01
6000,20260311,114,5,5,6,217.44,0.0,False,208.27
6001,20260311,118,5,1,7,288.84,0.0,False,278.07
6002,20260311,122,5,4,7,402.17,0.0,False,398.8
6003,20260311,124,5,10,1,146.99,14.7,True,141.14
6004,20260311,132,5,9,9,557.78,0.0,False,568.18
6005,20260311,133,5,10,6,82.08,49.25,True,81.08
6006,20260311,138,5,4,1,27.67,0.0,False,28.35
6007,20260311,142,5,2,7,101.55,0.0,False,92.42
6008,20260311,149,5,10,3,153.75,0.0,False,167.29
6009,20260311,9,6,3,4,108.7,0.0,False,110.07
6010,20260311,12,6,9,10,741.38,0.0,False,680.85
6011,20260311,19,6,4,4,42.25,0.0,False,38.92
6012,20260311,23,6,5,9,696.04,0.0,False,702.82
6013,20260311,24,6,9,1,545.85,0.0,False,573.28
6014,20260311,27,6,3,7,592.88,0.0,False,604.42
6015,20260311,36,6,6,5,496.39,0.0,False,518.94
6016,20260311,38,6,8,7,375.47,0.0,False,357.49
6017,20260311,41,6,7,10,663.34,0.0,False,652.51
6018,20260311,47,6,2,10,708.87,0.0,False,706.74
6019,20260311,57,6,4,4,99.94,0.0,False,104.18
6020,20260311,59,6,6,7,300.08,0.0,False,312.65
6021,20260311,66,6,2,5,63.66,0.0,False,63.14
6022,20260311,68,6,2,8,417.57,0.0,False,411.74
6023,20260311,69,6,10,6,763.32,0.0,False,737.75
6024,20260311,75,6,6,8,339.64,0.0,False,333.97
6025,20260311,78,6,1,5,173.01,0.0,False,179.47
6026,20260311,91,6,2,9,300.54,0.0,False,278.63
6027,20260311,92,6,2,2,38.43,0.0,False,40.31
6028,20260311,104,6,3,9,846.93,0.0,False,835.84
6029,20260311,105,6,5,3,804.99,241.5,True,740.56
6030,20260311,109,6,3,2,757.46,0.0,False,685.44
6031,20260311,110,6,5,2,206.67,41.33,True,225.16
6032,20260311,116,6,6,4,506.55,0.0,False,510.89
6033,20260311,117,6,9,2,614.33,0.0,False,587.34
6034,20260311,118,6,6,8,288.84,0.0,False,270.01
6035,20260311,144,6,9,8,71.77,0.0,False,74.09
6036,20260311,148,6,1,7,304.97,0.0,False,303.2
6037,20260311,2,7,8,7,449.68,0.0,False,434.3
6038,20260311,5,7,7,1,90.27,9.03,True,86.81
6039,20260311,7,7,1,2,557.67,0.0,False,582.33
6040,20260311,9,7,10,5,108.7,0.0,False,99.68
6041,20260311,18,7,9,3,606.6,181.98,True,629.24
6042,20260311,21,7,4,8,508.06,406.45,True,553.95
6043,20260311,27,7,10,5,592.88,0.0,False,592.14
6044,20260311,28,7,8,10,623.27,0.0,False,607.16
6045,20260311,29,7,8,7,245.81,0.0,False,250.49
6046,20260311,30,7,6,3,733.32,0.0,False,721.98
6047,20260311,32,7,10,7,608.03,0.0,False,590.91
6048,20260311,33,7,6,8,340.22,0.0,False,343.8
6049,20260311,38,7,5,8,375.47,0.0,False,375.63
6050,20260311,53,7,10,4,501.67,0.0,False,487.6
6051,20260311,60,7,7,7,115.47,0.0,False,118.93
6052,20260311,101,7,9,8,529.42,423.54,True,528.99
6053,20260311,103,7,2,8,183.2,0.0,False,188.27
6054,20260311,112,7,10,3,579.8,0.0,False,630.25
6055,20260311,122,7,7,9,402.17,0.0,False,375.45
6056,20260311,125,7,7,1,105.26,0.0,False,114.54
6057,20260311,127,7,1,6,794.94,0.0,False,719.89
6058,20260311,129,7,2,7,645.79,0.0,False,633.34
6059,20260311,147,7,2,9,163.8,0.0,False,178.92
6060,20260311,1,8,7,10,427.52,0.0,False,405.55
6061,20260311,3,8,4,4,154.25,0.0,False,168.09
6062,20260311,4,8,10,7,416.76,0.0,False,420.97
6063,20260311,8,8,9,4,148.91,0.0,False,141.06
6064,20260311,29,8,7,10,245.81,0.0,False,247.45
6065,20260311,40,8,8,2,32.82,0.0,False,32.05
6066,20260311,45,8,7,2,336.44,67.29,True,347.58
6067,20260311,51,8,2,5,283.97,0.0,False,312.35
6068,20260311,53,8,8,1,501.67,0.0,False,493.05
6069,20260311,60,8,4,1,115.47,0.0,False,119.28
6070,20260311,61,8,2,8,161.28,0.0,False,158.72
6071,20260311,65,8,2,3,798.52,0.0,False,870.04
6072,20260311,71,8,10,4,795.69,0.0,False,738.09
6073,20260311,86,8,2,2,149.46,0.0,False,163.06
6074,20260311,88,8,5,4,454.13,0.0,False,461.46
6075,20260311,89,8,2,1,41.28,4.13,True,41.45
6076,20260311,91,8,9,6,300.54,0.0,False,291.38
6077,20260311,93,8,4,8,38.79,0.0,False,39.31
6078,20260311,104,8,7,2,846.93,0.0,False,821.08
6079,20260311,114,8,7,4,217.44,0.0,False,236.03
6080,20260311,122,8,7,3,402.17,120.65,True,418.84
6081,20260311,127,8,9,7,794.94,0.0,False,799.15
6082,20260311,129,8,6,9,645.79,0.0,False,603.46
6083,20260311,134,8,6,6,204.83,0.0,False,188.08
6084,20260311,147,8,10,8,163.8,0.0,False,159.95
6085,20260311,148,8,7,4,304.97,0.0,False,300.8
6086,20260311,14,9,3,10,530.82,0.0,False,546.14
6087,20260311,18,9,1,7,606.6,0.0,False,593.42
6088,20260311,22,9,8,5,471.29,0.0,False,469.3
6089,20260311,23,9,3,9,696.04,0.0,False,660.34
6090,20260311,28,9,4,8,623.27,0.0,False,607.8
6091,20260311,29,9,7,7,245.81,0.0,False,242.92
6092,20260311,31,9,4,4,60.98,0.0,False,60.41
6093,20260311,36,9,6,10,496.39,0.0,False,475.64
6094,20260311,37,9,8,1,287.49,0.0,False,261.54
6095,20260311,42,9,2,5,603.01,0.0,False,575.25
6096,20260311,55,9,8,1,249.41,24.94,True,228.52
6097,20260311,57,9,9,6,99.94,0.0,False,99.24
6098,20260311,67,9,10,7,468.26,0.0,False,513.23
6099,20260311,70,9,9,8,236.35,0.0,False,249.18
6100,20260311,72,9,5,4,174.33,0.0,False,160.1
6101,20260311,76,9,5,6,202.69,0.0,False,188.65
6102,20260311,79,9,4,5,539.44,0.0,False,582.62
6103,20260311,80,9,2,6,502.44,0.0,False,552.59
6104,20260311,97,9,9,8,456.24,0.0,False,457.01
6105,20260311,104,9,6,8,846.93,0.0,False,876.94
6106,20260311,106,9,4,8,520.47,0.0,False,558.54
6107,20260311,140,9,7,1,224.01,22.4,True,241.5
6108,20260311,150,9,9,4,501.62,0.0,False,465.13
6109,20260311,15,10,5,1,275.78,0.0,False,285.61
6110,20260311,23,10,6,9,696.04,0.0,False,692.24
6111,20260311,36,10,6,8,496.39,0.0,False,486.54
6112,20260311,41,10,6,8,663.34,0.0,False,621.5
6113,20260311,48,10,1,10,223.93,0.0,False,237.46
6114,20260311,49,10,4,9,97.63,0.0,False,89.74
6115,20260311,73,10,3,7,537.63,0.0,False,516.21
6116,20260311,79,10,6,8,539.44,0.0,False,513.0
6117,20260311,81,10,1,5,124.73,0.0,False,126.79
6118,20260311,86,10,10,6,149.46,0.0,False,145.45
6119,20260311,91,10,10,1,300.54,0.0,False,300.18
6120,20260311,95,10,6,7,154.99,0.0,False,145.06
6121,20260311,97,10,2,6,456.24,273.74,True,454.65
6122,20260311,101,10,10,1,529.42,0.0,False,538.9
6123,20260311,104,10,2,10,846.93,0.0,False,801.11
6124,20260311,107,10,3,1,278.42,0.0,False,262.01
6125,20260311,111,10,7,8,557.6,446.08,True,503.23
6126,20260311,117,10,10,6,614.33,0.0,False,600.95
6127,20260311,127,10,3,7,794.94,0.0,False,817.12
6128,20260311,131,10,3,4,722.1,0.0,False,720.97
6129,20260311,133,10,2,2,82.08,16.42,True,79.27
6130,20260311,139,10,6,10,595.48,0.0,False,618.48
6131,20260311,147,10,10,1,163.8,0.0,False,173.72
6132,20260311,8,11,5,2,148.91,0.0,False,135.83
6133,20260311,9,11,5,4,108.7,0.0,False,118.9
6134,20260311,14,11,9,9,530.82,0.0,False,576.66
6135,20260311,17,11,5,1,345.67,0.0,False,363.78
6136,20260311,19,11,10,10,42.25,0.0,False,46.19
6137,20260311,29,11,9,7,245.81,0.0,False,238.64
6138,20260311,50,11,7,3,332.1,0.0,False,300.53
6139,20260311,51,11,2,5,283.97,0.0,False,260.91
6140,20260311,60,11,9,9,115.47,0.0,False,120.78
6141,20260311,61,11,1,6,161.28,0.0,False,175.73
6142,20260311,68,11,6,1,417.57,0.0,False,418.33
6143,20260311,76,11,6,3,202.69,0.0,False,194.13
6144,20260311,77,11,8,9,583.84,0.0,False,539.98
6145,20260311,84,11,6,7,390.41,0.0,False,367.32
6146,20260311,91,11,9,4,300.54,0.0,False,309.47
6147,20260311,92,11,5,9,38.43,0.0,False,38.49
6148,20260311,97,11,3,3,456.24,0.0,False,495.15
6149,20260311,100,11,7,6,53.92,0.0,False,54.77
6150,20260311,108,11,9,6,321.35,0.0,False,340.14
6151,20260311,116,11,9,2,506.55,0.0,False,479.64
6152,20260311,119,11,2,6,297.48,0.0,False,287.1
6153,20260311,120,11,10,5,643.79,0.0,False,588.68
6154,20260311,122,11,9,10,402.17,0.0,False,407.24
6155,20260311,126,11,8,9,632.86,0.0,False,576.2
6156,20260311,142,11,4,7,101.55,0.0,False,97.84
6157,20260311,146,11,1,5,40.78,0.0,False,38.25
6158,20260311,1,12,3,9,427.52,0.0,False,458.44
6159,20260311,5,12,3,4,90.27,0.0,False,81.83
6160,20260311,8,12,8,6,148.91,0.0,False,145.17
6161,20260311,9,12,4,8,108.7,0.0,False,108.41
6162,20260311,10,12,2,6,68.48,0.0,False,68.03
6163,20260311,14,12,8,6,530.82,0.0,False,516.82
6164,20260311,29,12,6,7,245.81,0.0,False,232.91
6165,20260311,31,12,1,1,60.98,0.0,False,58.29
6166,20260311,38,12,1,9,375.47,0.0,False,385.38
6167,20260311,41,12,9,10,663.34,0.0,False,665.6
6168,20260311,43,12,10,8,350.68,0.0,False,324.33
6169,20260311,44,12,4,6,650.5,0.0,False,588.03
6170,20260311,46,12,6,2,93.46,0.0,False,95.38
6171,20260311,54,12,3,4,329.46,0.0,False,303.07
6172,20260311,63,12,1,10,297.88,0.0,False,321.45
6173,20260311,71,12,9,7,795.69,0.0,False,865.59
6174,20260311,77,12,7,10,583.84,0.0,False,527.39
6175,20260311,82,12,2,6,493.24,0.0,False,456.93
6176,20260311,93,12,6,3,38.79,11.64,True,42.33
6177,20260311,98,12,7,7,618.22,0.0,False,575.71
6178,20260311,116,12,2,4,506.55,202.62,True,556.18
6179,20260311,117,12,4,1,614.33,61.43,True,624.45
6180,20260311,118,12,9,5,288.84,0.0,False,262.87
6181,20260311,123,12,6,1,406.78,0.0,False,442.56
6182,20260311,128,12,3,4,466.4,0.0,False,481.68
6183,20260311,146,12,6,2,40.78,8.16,True,40.75
6184,20260311,149,12,5,10,153.75,0.0,False,159.76
6185,20260311,2,13,1,10,449.68,0.0,False,491.52
6186,20260311,6,13,3,2,518.23,0.0,False,548.26
6187,20260311,11,13,5,2,697.43,139.49,True,676.92
6188,20260311,29,13,3,1,245.81,0.0,False,226.04
6189,20260311,51,13,7,5,283.97,0.0,False,310.78
6190,20260311,57,13,5,8,99.94,0.0,False,102.53
6191,20260311,62,13,2,2,512.05,102.41,True,553.93
6192,20260311,67,13,7,5,468.26,234.13,True,479.11
6193,20260311,79,13,1,9,539.44,0.0,False,526.39
6194,20260311,81,13,1,1,124.73,0.0,False,122.51
6195,20260311,82,13,9,8,493.24,394.59,True,489.41
6196,20260311,86,13,6,1,149.46,0.0,False,159.32
6197,20260311,89,13,3,1,41.28,4.13,True,39.54
6198,20260311,91,13,8,8,300.54,0.0,False,293.0
6199,20260311,102,13,7,8,452.34,0.0,False,416.64
6200,20260311,104,13,4,3,846.93,0.0,False,857.28
6201,20260311,109,13,2,6,757.46,0.0,False,789.21
6202,20260311,115,13,1,2,127.28,0.0,False,136.72
6203,20260311,117,13,5,9,614.33,0.0,False,584.78
6204,20260311,125,13,10,1,105.26,0.0,False,105.16
6205,20260311,126,13,5,3,632.86,0.0,False,605.94
6206,20260311,131,13,4,5,722.1,0.0,False,769.38
6207,20260311,134,13,8,1,204.83,0.0,False,199.68
6208,20260311,138,13,6,5,27.67,0.0,False,28.97
6209,20260311,140,13,4,7,224.01,0.0,False,243.44
6210,20260311,7,14,9,6,557.67,334.6,True,585.74
6211,20260311,8,14,2,7,148.91,0.0,False,140.41
6212,20260311,14,14,3,5,530.82,0.0,False,573.58
6213,20260311,35,14,3,1,101.36,0.0,False,95.29
6214,20260311,47,14,1,2,708.87,0.0,False,662.86
6215,20260311,48,14,3,8,223.93,0.0,False,240.08
6216,20260311,49,14,2,2,97.63,0.0,False,88.15
6217,20260311,71,14,4,8,795.69,0.0,False,814.39
6218,20260311,77,14,8,1,583.84,0.0,False,535.33
6219,20260311,86,14,2,6,149.46,0.0,False,138.37
6220,20260311,88,14,5,5,454.13,0.0,False,478.84
6221,20260311,91,14,8,6,300.54,0.0,False,326.86
6222,20260311,113,14,10,7,447.09,0.0,False,404.94
6223,20260311,128,14,10,10,466.4,0.0,False,424.49
6224,20260311,129,14,8,5,645.79,0.0,False,624.44
6225,20260311,135,14,8,4,707.96,0.0,False,761.97
6226,20260311,139,14,6,1,595.48,0.0,False,539.45
6227,20260311,1,15,5,9,427.52,0.0,False,393.49
6228,20260311,4,15,10,5,416.76,0.0,False,404.58
6229,20260311,14,15,9,5,530.82,0.0,False,576.73
6230,20260311,19,15,9,6,42.25,0.0,False,40.88
6231,20260311,25,15,6,6,153.52,92.11,True,159.65
6232,20260311,34,15,9,1,436.02,0.0,False,476.33
6233,20260311,38,15,7,8,375.47,0.0,False,372.14
6234,20260311,45,15,4,9,336.44,0.0,False,344.73
6235,20260311,57,15,8,8,99.94,0.0,False,96.09
6236,20260311,60,15,5,3,115.47,34.64,True,116.59
6237,20260311,61,15,9,1,161.28,0.0,False,148.05
6238,20260311,82,15,7,2,493.24,0.0,False,471.1
6239,20260311,88,15,4,6,454.13,0.0,False,476.46
6240,20260311,89,15,8,7,41.28,0.0,False,40.56
6241,20260311,100,15,1,6,53.92,0.0,False,55.87
6242,20260311,103,15,4,8,183.2,0.0,False,165.92
6243,20260311,113,15,6,1,447.09,0.0,False,455.21
6244,20260311,119,15,4,8,297.48,237.98,True,321.72
6245,20260311,124,15,6,9,146.99,0.0,False,160.91
6246,20260311,132,15,3,3,557.78,0.0,False,505.24
6247,20260311,145,15,5,1,250.74,0.0,False,247.05
6248,20260311,149,15,2,5,153.75,0.0,False,169.12
6249,20260312,5,1,8,10,90.27,0.0,False,82.42
6250,20260312,18,1,6,1,606.6,0.0,False,583.58
6251,20260312,23,1,10,9,696.04,0.0,False,728.12
6252,20260312,25,1,5,1,153.52,0.0,False,153.47
6253,20260312,33,1,2,6,340.22,0.0,False,353.47
6254,20260312,48,1,3,7,223.93,0.0,False,234.23
6255,20260312,53,1,7,2,501.67,0.0,False,459.66
6256,20260312,71,1,3,2,795.69,0.0,False,825.26
6257,20260312,84,1,5,1,390.41,0.0,False,398.16
6258,20260312,91,1,4,2,300.54,0.0,False,292.86
6259,20260312,93,1,2,9,38.79,0.0,False,42.17
6260,20260312,97,1,5,10,456.24,0.0,False,450.95
6261,20260312,99,1,1,7,436.57,0.0,False,462.35
6262,20260312,107,1,1,2,278.42,0.0,False,262.51
6263,20260312,113,1,3,6,447.09,268.25,True,421.62
6264,20260312,123,1,8,8,406.78,0.0,False,377.6
6265,20260312,131,1,8,5,722.1,0.0,False,672.81
6266,20260312,132,1,8,4,557.78,0.0,False,582.66
6267,20260312,143,1,5,9,640.58,0.0,False,624.04
6268,20260312,18,2,8,3,606.6,0.0,False,546.92
6269,20260312,21,2,9,7,508.06,0.0,False,472.57
6270,20260312,22,2,4,4,471.29,0.0,False,477.31
6271,20260312,27,2,10,2,592.88,0.0,False,637.16
6272,20260312,31,2,10,8,60.98,0.0,False,61.59
6273,20260312,38,2,4,6,375.47,0.0,False,374.01
6274,20260312,48,2,9,6,223.93,0.0,False,214.82
6275,20260312,50,2,9,3,332.1,0.0,False,329.03
6276,20260312,57,2,1,5,99.94,0.0,False,99.25
6277,20260312,59,2,7,2,300.08,60.02,True,292.51
6278,20260312,64,2,2,4,176.89,0.0,False,161.72
6279,20260312,75,2,9,7,339.64,0.0,False,308.44
6280,20260312,77,2,10,10,583.84,0.0,False,584.32
6281,20260312,92,2,10,6,38.43,23.06,True,36.83
6282,20260312,99,2,6,2,436.57,0.0,False,459.89
6283,20260312,117,2,10,3,614.33,0.0,False,658.62
6284,20260312,125,2,7,6,105.26,0.0,False,106.78
6285,20260312,136,2,4,9,498.42,0.0,False,472.0
6286,20260312,142,2,10,2,101.55,0.0,False,100.9
6287,20260312,4,3,9,8,416.76,0.0,False,452.3
6288,20260312,6,3,2,6,518.23,0.0,False,494.31
6289,20260312,7,3,10,6,557.67,0.0,False,558.58
6290,20260312,16,3,7,10,512.21,512.21,True,505.82
6291,20260312,19,3,9,7,42.25,0.0,False,38.6
6292,20260312,21,3,5,9,508.06,0.0,False,504.54
6293,20260312,22,3,6,1,471.29,47.13,True,495.11
6294,20260312,35,3,2,7,101.36,0.0,False,94.86
6295,20260312,39,3,6,4,328.67,0.0,False,327.58
6296,20260312,42,3,7,9,603.01,0.0,False,589.6
6297,20260312,45,3,9,5,336.44,0.0,False,326.05
6298,20260312,49,3,7,3,97.63,0.0,False,107.31
6299,20260312,51,3,3,2,283.97,56.79,True,308.09
6300,20260312,65,3,6,6,798.52,0.0,False,872.46
6301,20260312,70,3,1,5,236.35,0.0,False,259.82
6302,20260312,71,3,2,5,795.69,0.0,False,858.08
6303,20260312,80,3,9,6,502.44,0.0,False,541.9
6304,20260312,81,3,10,1,124.73,0.0,False,115.78
6305,20260312,86,3,3,8,149.46,0.0,False,141.48
6306,20260312,88,3,6,6,454.13,0.0,False,411.3
6307,20260312,114,3,9,6,217.44,0.0,False,205.43
6308,20260312,115,3,3,5,127.28,0.0,False,136.39
6309,20260312,116,3,3,9,506.55,455.89,True,476.37
6310,20260312,120,3,9,4,643.79,0.0,False,675.15
6311,20260312,128,3,8,10,466.4,0.0,False,493.67
6312,20260312,136,3,1,6,498.42,0.0,False,483.21
6313,20260312,141,3,10,1,339.01,0.0,False,340.45
6314,20260312,149,3,7,7,153.75,0.0,False,168.56
6315,20260312,1,4,5,10,427.52,0.0,False,393.95
6316,20260312,9,4,4,9,108.7,0.0,False,116.08
6317,20260312,13,4,3,4,282.5,0.0,False,308.97
6318,20260312,28,4,2,8,623.27,0.0,False,672.72
6319,20260312,35,4,10,2,101.36,0.0,False,110.52
6320,20260312,61,4,9,3,161.28,0.0,False,172.46
6321,20260312,62,4,7,6,512.05,0.0,False,555.6
