snapshot_key,date_key,employee_key,is_active,training_hours_completed,tenure_days,promotion_lag_months,performance_score
3366,20250510,900,True,19.2,30,1,4
3367,20250709,900,True,23.9,90,3,3
3368,20251007,900,True,18.3,180,6,3
3369,20260405,900,True,19.2,360,12,3
3370,20230713,901,True,14.8,30,1,5
3371,20230911,901,True,12.4,90,3,3
3372,20231210,901,True,6.6,180,6,3
3373,20240607,901,True,20.2,360,12,3
3374,20241204,901,True,18.8,540,18,4
3375,20240304,902,True,10.6,30,1,1
3376,20240503,902,True,4.3,90,3,3
3377,20240801,902,True,8.2,180,6,3
3378,20250128,902,True,4.4,360,12,3
3379,20250413,903,True,5.8,30,1,5
3380,20250612,903,True,2.2,90,3,4
3381,20250910,903,True,13.9,180,6,3
3382,20260309,903,True,18.3,360,12,5
3383,20221030,904,True,21.8,30,1,3
3384,20221229,904,True,11.4,90,3,3
3385,20230329,904,True,21.4,180,6,3
3386,20230925,904,True,22.6,360,12,3
3387,20240413,905,True,12.1,30,1,5
3388,20240612,905,True,9.5,90,3,4
3389,20240910,905,True,22.7,180,6,3
3390,20250309,905,True,8.2,360,12,4
3391,20250705,906,True,13.2,30,1,4
3392,20250903,906,True,14.2,90,3,3
3393,20251202,906,True,18.9,180,6,5
3394,20240122,907,True,12.3,30,1,3
3395,20240322,907,True,21.3,90,3,3
3396,20240620,907,True,9.5,180,6,3
3397,20241217,907,True,8.5,360,12,4
3398,20250220,908,True,4.9,30,1,3
3399,20250421,908,True,18.8,90,3,3
3400,20250720,908,True,17.8,180,6,4
3401,20260116,908,True,9.0,360,12,3
3402,20250501,909,True,20.0,30,1,3
3403,20250630,909,True,12.2,90,3,3
3404,20250928,909,True,6.3,180,6,4
3405,20260327,909,True,18.2,360,12,3
3406,20240201,910,True,13.4,30,1,4
3407,20240401,910,True,18.4,90,3,3
3408,20240630,910,True,13.7,180,6,3
3409,20241227,910,True,7.3,360,12,4
3410,20250418,911,True,22.8,30,1,3
3411,20250617,911,True,14.5,90,3,5
3412,20250915,911,True,5.4,180,6,4
3413,20260314,911,True,2.7,360,12,2
3414,20210806,913,True,3.0,30,1,3
3415,20211005,913,True,17.0,90,3,3
3416,20220103,913,True,7.7,180,6,4
3417,20220702,913,True,18.8,360,12,3
3418,20221229,913,True,8.9,540,18,3
3419,20250206,914,True,2.4,30,1,3
3420,20250407,914,True,15.0,90,3,3
3421,20250706,914,True,22.9,180,6,3
3422,20260102,914,True,10.9,360,12,3
3423,20260610,915,True,11.4,30,1,2
3424,20260809,915,True,23.8,90,3,3
3425,20261107,915,True,3.9,180,6,3
3426,20230307,917,True,13.7,30,1,5
3427,20230506,917,True,8.2,90,3,3
3428,20230804,917,True,7.9,180,6,3
3429,20240131,917,True,4.8,360,12,1
3430,20240729,917,True,7.7,540,18,4
3431,20220426,918,True,15.3,30,1,3
3432,20220625,918,True,10.5,90,3,5
3433,20220923,918,True,16.8,180,6,2
3434,20230322,918,True,6.6,360,12,3
3435,20230920,919,True,4.0,30,1,3
3436,20231119,919,True,4.1,90,3,3
3437,20240217,919,True,8.1,180,6,3
3438,20240815,919,True,22.1,360,12,2
3439,20250211,919,True,9.0,540,18,3
3440,20250505,920,True,18.1,30,1,4
3441,20250704,920,True,2.3,90,3,4
3442,20251002,920,True,9.1,180,6,3
3443,20260331,920,True,7.7,360,12,5
3444,20230602,921,True,19.9,30,1,3
3445,20230801,921,True,3.7,90,3,3
3446,20231030,921,True,12.6,180,6,3
3447,20240514,922,True,15.7,30,1,4
3448,20240713,922,True,7.6,90,3,3
3449,20241011,922,True,20.2,180,6,5
3450,20250409,922,True,22.2,360,12,4
3451,20250728,923,True,20.4,30,1,4
3452,20250926,923,True,9.5,90,3,3
3453,20251225,923,True,22.0,180,6,5
