card_id,account_id,card_number_masked,card_type,card_network,expiry_date,status,daily_limit
CARD_1250,ACC_0594,xxxx-xxxx-xxxx-1637,Credit,Mastercard,2028-07-28,Active,100000.0
CARD_1251,ACC_0608,xxxx-xxxx-xxxx-1797,Debit,Visa,2029-06-25,Active,100000.0
CARD_1252,ACC_0132,xxxx-xxxx-xxxx-1535,Debit,RuPay,2027-03-20,Active,100000.0
CARD_1253,ACC_0771,xxxx-xxxx-xxxx-5847,Debit,Mastercard,2028-04-10,Active,100000.0
CARD_1254,ACC_0266,xxxx-xxxx-xxxx-9296,Credit,Amex,2026-11-07,Active,100000.0
CARD_1255,ACC_0102,xxxx-xxxx-xxxx-6088,Debit,RuPay,2028-05-29,Active,100000.0
CARD_1256,ACC_0892,xxxx-xxxx-xxxx-6773,Debit,RuPay,2027-03-12,Active,100000.0
CARD_1257,ACC_0497,xxxx-xxxx-xxxx-4439,Debit,Mastercard,2030-05-29,Active,100000.0
CARD_1258,ACC_1121,xxxx-xxxx-xxxx-3061,Debit,Visa,2027-07-24,Active,100000.0
CARD_1259,ACC_0898,xxxx-xxxx-xxxx-5142,Credit,Amex,2026-08-07,Active,100000.0
CARD_1260,ACC_0885,xxxx-xxxx-xxxx-2381,Debit,Mastercard,2029-06-30,Active,100000.0
CARD_1261,ACC_0671,xxxx-xxxx-xxxx-8316,Debit,Amex,2029-10-15,Active,100000.0
CARD_1262,ACC_0212,xxxx-xxxx-xxxx-4542,Credit,Amex,2027-05-07,Active,100000.0
CARD_1263,ACC_0988,xxxx-xxxx-xxxx-2272,Debit,RuPay,2028-03-17,Active,100000.0
CARD_1264,ACC_0588,xxxx-xxxx-xxxx-8035,Credit,Mastercard,2028-02-26,Active,100000.0
CARD_1265,ACC_0313,xxxx-xxxx-xxxx-4295,Credit,RuPay,2028-06-02,Active,100000.0
CARD_1266,ACC_0475,xxxx-xxxx-xxxx-7760,Debit,Amex,2029-08-30,Active,100000.0
CARD_1267,ACC_0359,xxxx-xxxx-xxxx-1519,Debit,RuPay,2029-06-21,Active,100000.0
CARD_1268,ACC_0343,xxxx-xxxx-xxxx-1999,Credit,Visa,2026-07-30,Active,100000.0
CARD_1269,ACC_0087,xxxx-xxxx-xxxx-5920,Credit,Visa,2030-03-02,Active,100000.0
CARD_1270,ACC_0421,xxxx-xxxx-xxxx-9657,Debit,RuPay,2030-02-20,Active,100000.0
CARD_1271,ACC_0355,xxxx-xxxx-xxxx-1570,Debit,RuPay,2030-04-13,Active,100000.0
CARD_1272,ACC_1186,xxxx-xxxx-xxxx-5357,Credit,Amex,2029-02-22,Active,100000.0
CARD_1273,ACC_0622,xxxx-xxxx-xxxx-1177,Debit,Mastercard,2026-08-06,Active,100000.0
CARD_1274,ACC_0811,xxxx-xxxx-xxxx-9213,Credit,Visa,2027-10-06,Active,100000.0
CARD_1275,ACC_0122,xxxx-xxxx-xxxx-6777,Credit,Amex,2028-01-28,Active,100000.0
CARD_1276,ACC_0093,xxxx-xxxx-xxxx-6569,Debit,RuPay,2028-04-24,Active,100000.0
CARD_1277,ACC_0441,xxxx-xxxx-xxxx-1685,Debit,RuPay,2029-10-10,Active,100000.0
CARD_1278,ACC_0179,xxxx-xxxx-xxxx-5276,Credit,Mastercard,2029-09-09,Active,100000.0
CARD_1279,ACC_0892,xxxx-xxxx-xxxx-1891,Debit,Visa,2029-01-13,Active,100000.0
CARD_1280,ACC_0262,xxxx-xxxx-xxxx-2043,Credit,Amex,2026-10-19,Active,100000.0
CARD_1281,ACC_1107,xxxx-xxxx-xxxx-9748,Credit,Amex,2030-02-21,Active,100000.0
CARD_1282,ACC_0977,xxxx-xxxx-xxxx-2995,Debit,RuPay,2029-01-26,Active,100000.0
CARD_1283,ACC_1084,xxxx-xxxx-xxxx-2135,Credit,Visa,2027-11-21,Active,100000.0
CARD_1284,ACC_0785,xxxx-xxxx-xxxx-3813,Debit,RuPay,2028-11-13,Active,100000.0
CARD_1285,ACC_0993,xxxx-xxxx-xxxx-1575,Credit,Amex,2029-09-19,Active,100000.0
CARD_1286,ACC_0953,xxxx-xxxx-xxxx-3571,Debit,Visa,2026-07-07,Active,100000.0
CARD_1287,ACC_0030,xxxx-xxxx-xxxx-4096,Credit,Visa,2027-02-21,Active,100000.0
CARD_1288,ACC_0015,xxxx-xxxx-xxxx-4002,Debit,RuPay,2030-02-23,Active,100000.0
CARD_1289,ACC_0117,xxxx-xxxx-xxxx-7458,Debit,Mastercard,2028-05-23,Active,100000.0
CARD_1290,ACC_0620,xxxx-xxxx-xxxx-7977,Credit,Amex,2027-05-06,Active,100000.0
CARD_1291,ACC_0220,xxxx-xxxx-xxxx-3649,Debit,Amex,2028-12-27,Active,100000.0
CARD_1292,ACC_0823,xxxx-xxxx-xxxx-3067,Debit,Amex,2029-11-19,Active,100000.0
CARD_1293,ACC_0901,xxxx-xxxx-xxxx-7129,Debit,RuPay,2029-02-26,Active,100000.0
CARD_1294,ACC_0249,xxxx-xxxx-xxxx-5979,Credit,RuPay,2030-04-22,Active,100000.0
CARD_1295,ACC_0899,xxxx-xxxx-xxxx-5858,Credit,Visa,2028-04-09,Active,100000.0
CARD_1296,ACC_0511,xxxx-xxxx-xxxx-7916,Debit,Mastercard,2028-01-18,Active,100000.0
CARD_1297,ACC_0632,xxxx-xxxx-xxxx-9670,Debit,Visa,2028-06-21,Active,100000.0
CARD_1298,ACC_0074,xxxx-xxxx-xxxx-4672,Debit,Amex,2026-07-14,Active,100000.0
CARD_1299,ACC_0629,xxxx-xxxx-xxxx-6799,Credit,Amex,2028-11-11,Active,100000.0
CARD_1300,ACC_0636,xxxx-xxxx-xxxx-2997,Debit,Mastercard,2029-03-12,Active,100000.0
