order_id,customer_id,session_id,order_timestamp,subtotal_amount,tax_amount,discount_amount,total_order_amount,payment_method
ORDER_01195,CUST_0880,SESS_643977,2026-04-25 00:00:00,4057.58,202.88,0.0,4260.46,PayPal
ORDER_01196,CUST_0881,SESS_411295,2026-02-08 00:00:00,10337.31,516.87,0.0,10854.18,Credit Card
ORDER_01197,CUST_0882,SESS_846650,2026-03-22 00:00:00,11762.99,588.15,0.0,12351.14,Credit Card
ORDER_01198,CUST_0882,SESS_517076,2026-03-25 00:00:00,2819.99,141.0,0.0,2960.99,UPI
ORDER_01199,CUST_0883,SESS_323736,2026-05-10 00:00:00,1585.51,79.28,0.0,1664.79,NetBanking
ORDER_01200,CUST_0885,SESS_630453,2026-02-24 00:00:00,10293.65,514.68,0.0,10808.33,PayPal
ORDER_01201,CUST_0885,SESS_836518,2026-04-02 00:00:00,3347.66,167.38,0.0,3515.04,UPI
ORDER_01202,CUST_0887,SESS_342527,2026-05-06 00:00:00,11745.94,499.2,1761.89,10483.25,NetBanking
ORDER_01203,CUST_0887,SESS_578567,2026-04-29 00:00:00,3589.4,179.47,0.0,3768.87,NetBanking
ORDER_01204,CUST_0888,SESS_712765,2026-04-09 00:00:00,9538.7,476.94,0.0,10015.64,UPI
ORDER_01205,CUST_0888,SESS_610408,2026-05-05 00:00:00,4102.46,205.12,0.0,4307.58,UPI
ORDER_01206,CUST_0888,SESS_178808,2026-05-16 00:00:00,4974.3,211.41,746.14,4439.57,PayPal
ORDER_01207,CUST_0889,SESS_822792,2026-03-18 00:00:00,8080.27,404.01,0.0,8484.28,Credit Card
ORDER_01208,CUST_0890,SESS_225159,2026-04-27 00:00:00,4009.83,200.49,0.0,4210.32,Credit Card
ORDER_01209,CUST_0890,SESS_756990,2026-04-29 00:00:00,6060.51,257.57,909.08,5409.0,Credit Card
ORDER_01210,CUST_0891,SESS_755171,2026-03-01 00:00:00,2377.1,118.86,0.0,2495.96,Credit Card
ORDER_01211,CUST_0891,SESS_250073,2026-03-29 00:00:00,3832.74,191.64,0.0,4024.38,Credit Card
ORDER_01212,CUST_0891,SESS_867230,2026-05-18 00:00:00,9425.0,471.25,0.0,9896.25,NetBanking
ORDER_01213,CUST_0892,SESS_794324,2026-03-03 00:00:00,1979.08,84.11,296.86,1766.33,PayPal
ORDER_01214,CUST_0892,SESS_287752,2026-03-30 00:00:00,1109.43,55.47,0.0,1164.9,PayPal
ORDER_01215,CUST_0893,SESS_102287,2026-01-30 00:00:00,9456.66,472.83,0.0,9929.49,NetBanking
ORDER_01216,CUST_0894,SESS_130572,2026-02-14 00:00:00,10195.91,433.33,1529.39,9099.85,Credit Card
ORDER_01217,CUST_0894,SESS_719929,2026-04-01 00:00:00,6754.07,287.05,1013.11,6028.01,NetBanking
ORDER_01218,CUST_0894,SESS_912205,2026-04-29 00:00:00,10427.12,521.36,0.0,10948.48,PayPal
ORDER_01219,CUST_0895,SESS_798834,2026-04-04 00:00:00,3462.79,173.14,0.0,3635.93,NetBanking
ORDER_01220,CUST_0896,SESS_819557,2026-02-02 00:00:00,2696.35,114.6,404.45,2406.5,NetBanking
ORDER_01221,CUST_0898,SESS_709568,2026-03-21 00:00:00,7787.25,330.96,1168.09,6950.12,NetBanking
ORDER_01222,CUST_0898,SESS_309413,2026-04-23 00:00:00,5243.38,222.84,786.51,4679.71,NetBanking
ORDER_01223,CUST_0900,SESS_129088,2026-04-19 00:00:00,10755.85,537.79,0.0,11293.64,Credit Card
ORDER_01224,CUST_0901,SESS_676132,2026-02-06 00:00:00,9332.47,396.63,1399.87,8329.23,NetBanking
ORDER_01225,CUST_0901,SESS_214247,2026-03-02 00:00:00,10619.18,451.31,1592.88,9477.61,PayPal
ORDER_01226,CUST_0902,SESS_516794,2026-03-30 00:00:00,3686.76,184.34,0.0,3871.1,Credit Card
ORDER_01227,CUST_0903,SESS_657060,2026-02-03 00:00:00,355.09,15.09,53.26,316.92,Credit Card
ORDER_01228,CUST_0905,SESS_182476,2026-03-29 00:00:00,7234.99,361.75,0.0,7596.74,PayPal
ORDER_01229,CUST_0905,SESS_806358,2026-05-09 00:00:00,4373.91,218.7,0.0,4592.61,Credit Card
ORDER_01230,CUST_0906,SESS_279498,2026-03-20 00:00:00,5232.44,261.62,0.0,5494.06,NetBanking
ORDER_01231,CUST_0906,SESS_917878,2026-03-18 00:00:00,3479.19,173.96,0.0,3653.15,UPI
ORDER_01232,CUST_0907,SESS_960432,2026-03-13 00:00:00,4062.52,203.13,0.0,4265.65,PayPal
ORDER_01233,CUST_0907,SESS_947268,2026-04-22 00:00:00,10746.19,537.31,0.0,11283.5,NetBanking
ORDER_01234,CUST_0909,SESS_396134,2026-05-14 00:00:00,11425.6,571.28,0.0,11996.88,PayPal
ORDER_01235,CUST_0909,SESS_410949,2026-05-22 00:00:00,1869.54,79.46,280.43,1668.57,Credit Card
ORDER_01236,CUST_0910,SESS_260036,2026-04-21 00:00:00,10010.65,500.53,0.0,10511.18,Credit Card
ORDER_01237,CUST_0912,SESS_445513,2026-02-15 00:00:00,9167.38,458.37,0.0,9625.75,UPI
ORDER_01238,CUST_0912,SESS_878514,2026-03-21 00:00:00,5180.04,220.15,777.01,4623.18,UPI
ORDER_01239,CUST_0912,SESS_193053,2026-04-29 00:00:00,3997.82,199.89,0.0,4197.71,Credit Card
ORDER_01240,CUST_0914,SESS_130033,2026-03-03 00:00:00,9994.19,424.75,1499.13,8919.81,PayPal
ORDER_01241,CUST_0915,SESS_467651,2026-03-26 00:00:00,1788.26,89.41,0.0,1877.67,UPI
ORDER_01242,CUST_0916,SESS_466946,2026-02-27 00:00:00,8646.52,432.33,0.0,9078.85,PayPal
ORDER_01243,CUST_0916,SESS_141669,2026-03-11 00:00:00,1538.15,65.37,230.72,1372.8,NetBanking
ORDER_01244,CUST_0918,SESS_526839,2026-03-03 00:00:00,2310.39,115.52,0.0,2425.91,PayPal
ORDER_01245,CUST_0920,SESS_611367,2026-04-27 00:00:00,10611.88,451.0,1591.78,9471.1,PayPal
ORDER_01246,CUST_0921,SESS_463775,2026-03-30 00:00:00,8296.99,414.85,0.0,8711.84,PayPal
ORDER_01247,CUST_0922,SESS_190600,2026-01-10 00:00:00,1068.31,53.42,0.0,1121.73,UPI
ORDER_01248,CUST_0922,SESS_904515,2026-02-19 00:00:00,4534.36,226.72,0.0,4761.08,PayPal
ORDER_01249,CUST_0923,SESS_527399,2026-04-03 00:00:00,8499.63,361.23,1274.94,7585.92,Credit Card
ORDER_01250,CUST_0923,SESS_146485,2026-05-01 00:00:00,1125.63,56.28,0.0,1181.91,Credit Card
ORDER_01251,CUST_0926,SESS_735950,2026-02-16 00:00:00,6910.07,345.5,0.0,7255.57,NetBanking
ORDER_01252,CUST_0928,SESS_736443,2026-04-22 00:00:00,1852.63,92.63,0.0,1945.26,PayPal
ORDER_01253,CUST_0928,SESS_366286,2026-05-08 00:00:00,705.84,35.29,0.0,741.13,NetBanking
ORDER_01254,CUST_0929,SESS_175298,2026-01-17 00:00:00,4695.14,234.76,0.0,4929.9,Credit Card
ORDER_01255,CUST_0930,SESS_908817,2026-04-04 00:00:00,3309.95,165.5,0.0,3475.45,Credit Card
ORDER_01256,CUST_0930,SESS_360149,2026-05-01 00:00:00,8844.14,442.21,0.0,9286.35,NetBanking
ORDER_01257,CUST_0931,SESS_309065,2026-02-19 00:00:00,6577.75,328.89,0.0,6906.64,Credit Card
ORDER_01258,CUST_0931,SESS_989247,2026-03-14 00:00:00,10330.16,439.03,1549.52,9219.67,Credit Card
ORDER_01259,CUST_0931,SESS_221419,2026-05-01 00:00:00,1257.62,62.88,0.0,1320.5,PayPal
ORDER_01260,CUST_0932,SESS_735379,2026-03-07 00:00:00,11257.42,562.87,0.0,11820.29,NetBanking
ORDER_01261,CUST_0932,SESS_199407,2026-04-01 00:00:00,6833.36,341.67,0.0,7175.03,UPI
ORDER_01262,CUST_0932,SESS_498006,2026-05-01 00:00:00,4941.83,210.03,741.27,4410.59,Credit Card
ORDER_01263,CUST_0933,SESS_276536,2026-03-07 00:00:00,8306.26,415.31,0.0,8721.57,NetBanking
ORDER_01264,CUST_0933,SESS_114742,2026-03-14 00:00:00,9933.69,496.68,0.0,10430.37,PayPal
ORDER_01265,CUST_0936,SESS_310417,2026-02-19 00:00:00,3834.65,191.73,0.0,4026.38,Credit Card
ORDER_01266,CUST_0936,SESS_131622,2026-03-30 00:00:00,3853.87,163.79,578.08,3439.58,Credit Card
ORDER_01267,CUST_0936,SESS_359192,2026-05-04 00:00:00,8087.4,343.71,1213.11,7218.0,Credit Card
ORDER_01268,CUST_0938,SESS_970317,2026-02-22 00:00:00,2349.64,99.86,352.45,2097.05,PayPal
ORDER_01269,CUST_0938,SESS_850951,2026-03-22 00:00:00,11589.64,492.56,1738.45,10343.75,PayPal
ORDER_01270,CUST_0938,SESS_846015,2026-05-12 00:00:00,4768.15,238.41,0.0,5006.56,Credit Card
ORDER_01271,CUST_0939,SESS_315601,2026-04-20 00:00:00,6718.62,335.93,0.0,7054.55,UPI
ORDER_01272,CUST_0940,SESS_455836,2026-01-28 00:00:00,9733.74,486.69,0.0,10220.43,PayPal
ORDER_01273,CUST_0940,SESS_556382,2026-03-03 00:00:00,578.62,24.59,86.79,516.42,Credit Card
ORDER_01274,CUST_0940,SESS_120785,2026-04-15 00:00:00,11316.91,480.97,1697.54,10100.34,Credit Card
ORDER_01275,CUST_0942,SESS_987369,2026-01-22 00:00:00,7948.06,397.4,0.0,8345.46,PayPal
ORDER_01276,CUST_0942,SESS_993116,2026-02-25 00:00:00,2847.78,142.39,0.0,2990.17,Credit Card
ORDER_01277,CUST_0942,SESS_891793,2026-04-07 00:00:00,10722.65,455.71,1608.4,9569.96,PayPal
ORDER_01278,CUST_0943,SESS_849937,2026-03-10 00:00:00,5967.02,298.35,0.0,6265.37,PayPal
ORDER_01279,CUST_0944,SESS_640702,2026-04-25 00:00:00,3926.77,196.34,0.0,4123.11,PayPal
ORDER_01280,CUST_0944,SESS_367229,2026-04-30 00:00:00,10916.42,545.82,0.0,11462.24,NetBanking
ORDER_01281,CUST_0945,SESS_544205,2026-03-12 00:00:00,2343.32,99.59,351.5,2091.41,NetBanking
ORDER_01282,CUST_0945,SESS_528772,2026-04-13 00:00:00,7785.48,389.27,0.0,8174.75,UPI
ORDER_01283,CUST_0949,SESS_707293,2026-01-31 00:00:00,7491.92,318.41,1123.79,6686.54,NetBanking
ORDER_01284,CUST_0950,SESS_722767,2026-02-06 00:00:00,8943.97,380.12,1341.6,7982.49,NetBanking
ORDER_01285,CUST_0950,SESS_906272,2026-03-09 00:00:00,7350.74,367.54,0.0,7718.28,Credit Card
ORDER_01286,CUST_0951,SESS_367293,2026-01-23 00:00:00,10623.73,531.19,0.0,11154.92,UPI
ORDER_01287,CUST_0952,SESS_468754,2026-03-31 00:00:00,7210.45,360.52,0.0,7570.97,PayPal
ORDER_01288,CUST_0952,SESS_274120,2026-05-13 00:00:00,7258.02,308.47,1088.7,6477.79,PayPal
ORDER_01289,CUST_0953,SESS_243522,2026-04-01 00:00:00,10074.7,503.74,0.0,10578.44,Credit Card
ORDER_01290,CUST_0953,SESS_249471,2026-04-19 00:00:00,10682.18,534.11,0.0,11216.29,NetBanking
ORDER_01291,CUST_0954,SESS_782917,2026-03-13 00:00:00,10689.17,534.46,0.0,11223.63,NetBanking
ORDER_01292,CUST_0954,SESS_455696,2026-04-02 00:00:00,4679.58,233.98,0.0,4913.56,UPI
ORDER_01293,CUST_0955,SESS_543061,2026-02-14 00:00:00,1841.14,78.25,276.17,1643.22,NetBanking
ORDER_01294,CUST_0956,SESS_789907,2026-03-18 00:00:00,10246.78,512.34,0.0,10759.12,Credit Card
ORDER_01295,CUST_0958,SESS_784201,2026-04-25 00:00:00,4373.42,218.67,0.0,4592.09,NetBanking
ORDER_01296,CUST_0958,SESS_463720,2026-05-07 00:00:00,6115.71,305.79,0.0,6421.5,Credit Card
ORDER_01297,CUST_0959,SESS_746838,2026-02-13 00:00:00,10334.05,516.7,0.0,10850.75,NetBanking
ORDER_01298,CUST_0959,SESS_427815,2026-03-28 00:00:00,11620.16,493.86,1743.02,10371.0,PayPal
ORDER_01299,CUST_0959,SESS_524070,2026-04-25 00:00:00,7200.71,360.04,0.0,7560.75,NetBanking
ORDER_01300,CUST_0960,SESS_170413,2026-03-27 00:00:00,4797.03,239.85,0.0,5036.88,UPI
ORDER_01301,CUST_0961,SESS_223588,2026-04-29 00:00:00,4051.56,202.58,0.0,4254.14,NetBanking
ORDER_01302,CUST_0962,SESS_314834,2026-02-22 00:00:00,3057.35,152.87,0.0,3210.22,NetBanking
ORDER_01303,CUST_0962,SESS_150534,2026-03-14 00:00:00,9990.06,424.58,1498.51,8916.13,UPI
ORDER_01304,CUST_0963,SESS_845261,2026-02-22 00:00:00,7260.33,363.02,0.0,7623.35,PayPal
ORDER_01305,CUST_0963,SESS_959604,2026-03-11 00:00:00,6649.27,332.46,0.0,6981.73,UPI
ORDER_01306,CUST_0964,SESS_875782,2026-04-02 00:00:00,3964.14,168.48,594.62,3538.0,NetBanking
ORDER_01307,CUST_0965,SESS_575356,2026-02-28 00:00:00,761.68,38.08,0.0,799.76,Credit Card
ORDER_01308,CUST_0965,SESS_871550,2026-03-02 00:00:00,8175.77,408.79,0.0,8584.56,Credit Card
ORDER_01309,CUST_0965,SESS_619047,2026-04-15 00:00:00,10358.22,440.22,1553.73,9244.71,PayPal
ORDER_01310,CUST_0969,SESS_194735,2026-02-18 00:00:00,10781.09,458.2,1617.16,9622.13,UPI
ORDER_01311,CUST_0969,SESS_589236,2026-04-22 00:00:00,422.46,21.12,0.0,443.58,NetBanking
ORDER_01312,CUST_0969,SESS_935240,2026-04-22 00:00:00,9378.51,468.93,0.0,9847.44,NetBanking
ORDER_01313,CUST_0970,SESS_741090,2026-05-09 00:00:00,6531.09,326.55,0.0,6857.64,UPI
ORDER_01314,CUST_0970,SESS_151037,2026-05-10 00:00:00,4254.08,212.7,0.0,4466.78,Credit Card
ORDER_01315,CUST_0972,SESS_380197,2026-04-24 00:00:00,6866.22,291.81,1029.93,6128.1,Credit Card
ORDER_01316,CUST_0973,SESS_727132,2026-04-14 00:00:00,4894.33,208.01,734.15,4368.19,NetBanking
ORDER_01317,CUST_0974,SESS_916055,2026-04-29 00:00:00,6394.19,271.75,959.13,5706.81,PayPal
ORDER_01318,CUST_0975,SESS_967330,2026-03-27 00:00:00,5949.11,297.46,0.0,6246.57,UPI
ORDER_01319,CUST_0976,SESS_953560,2026-02-22 00:00:00,7927.31,396.37,0.0,8323.68,PayPal
ORDER_01320,CUST_0977,SESS_225733,2026-02-04 00:00:00,2735.65,136.78,0.0,2872.43,PayPal
ORDER_01321,CUST_0977,SESS_793787,2026-03-22 00:00:00,11962.64,598.13,0.0,12560.77,NetBanking
ORDER_01322,CUST_0977,SESS_353753,2026-04-24 00:00:00,7609.06,380.45,0.0,7989.51,Credit Card
ORDER_01323,CUST_0978,SESS_666563,2026-02-19 00:00:00,4627.59,231.38,0.0,4858.97,UPI
ORDER_01324,CUST_0978,SESS_809968,2026-03-23 00:00:00,8177.82,408.89,0.0,8586.71,UPI
ORDER_01325,CUST_0979,SESS_674805,2026-03-23 00:00:00,10679.18,533.96,0.0,11213.14,UPI
ORDER_01326,CUST_0979,SESS_153452,2026-04-07 00:00:00,4266.86,213.34,0.0,4480.2,UPI
ORDER_01327,CUST_0980,SESS_205286,2026-03-22 00:00:00,8083.2,404.16,0.0,8487.36,Credit Card
ORDER_01328,CUST_0981,SESS_719962,2026-04-23 00:00:00,1089.1,54.45,0.0,1143.55,NetBanking
ORDER_01329,CUST_0981,SESS_350702,2026-05-23 00:00:00,10292.78,514.64,0.0,10807.42,Credit Card
ORDER_01330,CUST_0984,SESS_544008,2026-03-21 00:00:00,10906.1,545.31,0.0,11451.41,NetBanking
ORDER_01331,CUST_0984,SESS_431895,2026-04-18 00:00:00,2540.53,127.03,0.0,2667.56,UPI
ORDER_01332,CUST_0986,SESS_462493,2026-04-21 00:00:00,11604.52,580.23,0.0,12184.75,NetBanking
ORDER_01333,CUST_0987,SESS_466219,2026-02-13 00:00:00,1187.43,59.37,0.0,1246.8,Credit Card
ORDER_01334,CUST_0988,SESS_276202,2026-03-02 00:00:00,1594.24,79.71,0.0,1673.95,NetBanking
ORDER_01335,CUST_0988,SESS_932427,2026-03-08 00:00:00,3510.43,175.52,0.0,3685.95,UPI
ORDER_01336,CUST_0989,SESS_870306,2026-04-17 00:00:00,9805.59,490.28,0.0,10295.87,Credit Card
ORDER_01337,CUST_0989,SESS_870077,2026-05-12 00:00:00,6055.22,257.35,908.28,5404.29,UPI
ORDER_01338,CUST_0990,SESS_106299,2026-03-23 00:00:00,368.85,18.44,0.0,387.29,UPI
ORDER_01339,CUST_0990,SESS_386072,2026-05-13 00:00:00,5275.08,263.75,0.0,5538.83,Credit Card
ORDER_01340,CUST_0991,SESS_669461,2026-03-07 00:00:00,2030.51,101.53,0.0,2132.04,Credit Card
ORDER_01341,CUST_0992,SESS_508209,2026-03-13 00:00:00,5813.81,290.69,0.0,6104.5,NetBanking
ORDER_01342,CUST_0992,SESS_381259,2026-04-26 00:00:00,10522.14,526.11,0.0,11048.25,PayPal
ORDER_01343,CUST_0992,SESS_176163,2026-05-05 00:00:00,6502.59,325.13,0.0,6827.72,PayPal
ORDER_01344,CUST_0994,SESS_991342,2026-03-15 00:00:00,5464.29,273.21,0.0,5737.5,PayPal
ORDER_01345,CUST_0994,SESS_652466,2026-03-11 00:00:00,11446.52,572.33,0.0,12018.85,NetBanking
ORDER_01346,CUST_0995,SESS_406640,2026-02-18 00:00:00,9436.01,471.8,0.0,9907.81,UPI
ORDER_01347,CUST_0995,SESS_715490,2026-03-09 00:00:00,4065.22,203.26,0.0,4268.48,UPI
ORDER_01348,CUST_0996,SESS_952840,2026-02-10 00:00:00,587.41,24.96,88.11,524.26,NetBanking
ORDER_01349,CUST_0998,SESS_154513,2026-02-05 00:00:00,6707.46,285.07,1006.12,5986.41,PayPal
ORDER_01350,CUST_0998,SESS_782484,2026-03-08 00:00:00,11579.61,578.98,0.0,12158.59,UPI
ORDER_01351,CUST_0999,SESS_521877,2026-02-05 00:00:00,6848.51,342.43,0.0,7190.94,UPI
ORDER_01352,CUST_0999,SESS_608282,2026-03-24 00:00:00,5852.96,292.65,0.0,6145.61,UPI
ORDER_01353,CUST_1000,SESS_126040,2026-03-14 00:00:00,4024.87,201.24,0.0,4226.11,NetBanking
ORDER_01354,CUST_1000,SESS_967528,2026-03-11 00:00:00,3249.13,138.09,487.37,2899.85,NetBanking
ORDER_01355,CUST_1000,SESS_460231,2026-04-07 00:00:00,409.49,20.47,0.0,429.96,Credit Card
