touchpoint_id,customer_id,channel_id,session_id,touchpoint_timestamp,utm_source,utm_medium,utm_campaign,landing_page,device_category,duration_seconds
TP_001181,CUST_0305,5,SESS_409143,2026-05-19 18:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,238
TP_001182,CUST_0305,5,SESS_409143,2026-05-10 08:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_3,Desktop,536
TP_001183,CUST_0306,6,SESS_542053,2026-03-29 11:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,87
TP_001184,CUST_0306,3,SESS_542053,2026-04-08 07:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_8,Mobile,18
TP_001185,CUST_0306,6,SESS_442504,2026-04-09 14:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Mobile,167
TP_001186,CUST_0306,1,SESS_442504,2026-04-10 13:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,77
TP_001187,CUST_0306,6,SESS_442504,2026-04-08 23:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,398
TP_001188,CUST_0306,4,SESS_442504,2026-04-10 13:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,214
TP_001189,CUST_0306,7,SESS_442504,2026-04-11 11:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_8,Mobile,189
TP_001190,CUST_0307,7,SESS_160133,2026-03-22 03:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_6,Desktop,319
TP_001191,CUST_0307,3,SESS_160133,2026-03-24 23:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_8,Desktop,499
TP_001192,CUST_0307,5,SESS_160133,2026-03-21 17:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,44
TP_001193,CUST_0309,7,SESS_514438,2026-04-11 10:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,232
TP_001194,CUST_0309,2,SESS_514438,2026-04-13 21:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Mobile,186
TP_001195,CUST_0309,1,SESS_514438,2026-04-06 08:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,117
TP_001196,CUST_0309,1,SESS_318947,2026-04-09 22:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,486
TP_001197,CUST_0309,2,SESS_318947,2026-04-15 17:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_4,Desktop,33
TP_001198,CUST_0309,6,SESS_318947,2026-04-20 21:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_2,Desktop,392
TP_001199,CUST_0310,2,SESS_357658,2026-02-15 05:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,99
TP_001200,CUST_0310,1,SESS_248729,2026-03-05 02:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,266
TP_001201,CUST_0310,7,SESS_168101,2026-04-28 11:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,143
TP_001202,CUST_0310,7,SESS_168101,2026-04-20 23:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_7,Desktop,183
TP_001203,CUST_0310,5,SESS_168101,2026-04-23 17:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,32
TP_001204,CUST_0313,6,SESS_638101,2026-02-04 02:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_6,Desktop,85
TP_001205,CUST_0313,1,SESS_638101,2026-02-10 11:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,178
TP_001206,CUST_0313,1,SESS_638101,2026-02-12 09:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_6,Desktop,466
TP_001207,CUST_0313,3,SESS_638101,2026-01-31 05:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,536
TP_001208,CUST_0313,4,SESS_638101,2026-02-08 13:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,73
TP_001209,CUST_0313,5,SESS_654284,2026-03-01 03:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_9,Desktop,291
TP_001210,CUST_0313,6,SESS_654284,2026-03-03 13:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,70
TP_001211,CUST_0313,6,SESS_654284,2026-02-28 17:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,305
TP_001212,CUST_0313,1,SESS_654284,2026-02-24 03:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,152
TP_001213,CUST_0313,5,SESS_654284,2026-03-05 17:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_6,Desktop,361
TP_001214,CUST_0313,7,SESS_140128,2026-04-23 01:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,83
TP_001215,CUST_0315,1,SESS_479648,2026-04-15 10:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,121
TP_001216,CUST_0315,1,SESS_479648,2026-04-14 21:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_4,Tablet,547
TP_001217,CUST_0315,5,SESS_479648,2026-04-09 02:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,484
TP_001218,CUST_0317,7,SESS_650146,2026-01-28 21:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_9,Desktop,306
TP_001219,CUST_0317,3,SESS_650146,2026-01-29 15:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_8,Mobile,308
TP_001220,CUST_0317,3,SESS_650146,2026-02-05 16:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,71
TP_001221,CUST_0317,2,SESS_650146,2026-02-07 04:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,317
TP_001222,CUST_0317,2,SESS_650146,2026-02-02 07:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,188
TP_001223,CUST_0317,4,SESS_555282,2026-03-07 14:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,513
TP_001224,CUST_0317,7,SESS_555282,2026-03-08 08:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,25
TP_001225,CUST_0317,1,SESS_555282,2026-03-03 20:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_7,Mobile,23
TP_001226,CUST_0317,5,SESS_555282,2026-03-04 01:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,260
TP_001227,CUST_0317,2,SESS_555282,2026-03-09 23:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_9,Desktop,353
TP_001228,CUST_0317,5,SESS_637750,2026-03-18 15:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_1,Tablet,103
TP_001229,CUST_0317,3,SESS_637750,2026-03-12 00:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,483
TP_001230,CUST_0318,6,SESS_355051,2026-03-08 05:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,497
TP_001231,CUST_0318,3,SESS_355051,2026-03-12 20:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_2,Mobile,571
TP_001232,CUST_0318,3,SESS_355051,2026-03-09 01:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,398
TP_001233,CUST_0318,7,SESS_355051,2026-03-09 03:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,577
TP_001234,CUST_0318,7,SESS_355051,2026-03-12 11:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,292
TP_001235,CUST_0318,7,SESS_452688,2026-05-02 19:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_4,Desktop,460
TP_001236,CUST_0318,6,SESS_452688,2026-04-28 08:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,527
TP_001237,CUST_0318,1,SESS_452688,2026-04-24 02:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_4,Mobile,410
TP_001238,CUST_0318,2,SESS_452688,2026-04-26 07:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,16
TP_001239,CUST_0320,1,SESS_202075,2026-04-23 05:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,425
TP_001240,CUST_0320,7,SESS_202075,2026-04-30 18:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,107
TP_001241,CUST_0321,1,SESS_953162,2026-01-30 22:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_5,Tablet,173
TP_001242,CUST_0321,2,SESS_953162,2026-01-21 14:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,329
TP_001243,CUST_0321,6,SESS_469813,2026-02-26 04:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,576
TP_001244,CUST_0321,6,SESS_469813,2026-02-22 17:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_1,Tablet,137
TP_001245,CUST_0321,6,SESS_236192,2026-04-06 01:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,201
TP_001246,CUST_0321,2,SESS_236192,2026-04-11 03:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,34
TP_001247,CUST_0321,5,SESS_236192,2026-04-06 04:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_10,Mobile,365
TP_001248,CUST_0321,6,SESS_236192,2026-04-09 01:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_4,Tablet,37
TP_001249,CUST_0321,5,SESS_236192,2026-04-07 04:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,43
TP_001250,CUST_0322,2,SESS_872176,2026-02-19 11:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_1,Desktop,419
TP_001251,CUST_0322,5,SESS_872176,2026-02-06 10:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,282
TP_001252,CUST_0322,5,SESS_872176,2026-02-07 21:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,278
TP_001253,CUST_0322,5,SESS_872176,2026-02-16 14:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,537
TP_001254,CUST_0322,6,SESS_872176,2026-02-15 18:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,238
TP_001255,CUST_0322,5,SESS_440235,2026-03-19 14:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_10,Desktop,114
TP_001256,CUST_0322,6,SESS_440235,2026-03-20 08:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Tablet,196
TP_001257,CUST_0322,3,SESS_709250,2026-03-24 15:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_3,Tablet,333
TP_001258,CUST_0322,2,SESS_709250,2026-03-29 06:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_1,Mobile,217
TP_001259,CUST_0322,4,SESS_709250,2026-03-22 15:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,321
TP_001260,CUST_0323,5,SESS_871341,2026-02-16 16:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_9,Mobile,386
TP_001261,CUST_0323,6,SESS_871341,2026-02-19 11:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_9,Desktop,491
TP_001262,CUST_0323,2,SESS_871341,2026-02-18 22:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,269
TP_001263,CUST_0323,3,SESS_871341,2026-02-13 16:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,591
TP_001264,CUST_0323,2,SESS_871341,2026-02-09 12:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_1,Desktop,266
TP_001265,CUST_0323,3,SESS_439335,2026-03-13 17:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_8,Desktop,575
TP_001266,CUST_0323,1,SESS_439335,2026-03-25 18:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,524
TP_001267,CUST_0323,6,SESS_439335,2026-03-24 08:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,10
TP_001268,CUST_0323,3,SESS_439335,2026-03-18 02:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,152
TP_001269,CUST_0325,3,SESS_240514,2026-03-17 07:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,269
TP_001270,CUST_0325,3,SESS_557300,2026-04-21 13:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_5,Tablet,52
TP_001271,CUST_0325,1,SESS_557300,2026-04-21 23:00:00,googleads,paidsearch,Campaign_Promo_Retarget,/promo-deals/page_5,Tablet,75
TP_001272,CUST_0325,1,SESS_557300,2026-05-02 14:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,142
TP_001273,CUST_0327,1,SESS_842262,2026-03-18 04:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_9,Mobile,417
TP_001274,CUST_0327,1,SESS_842262,2026-03-20 12:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,515
TP_001275,CUST_0327,1,SESS_842262,2026-03-07 21:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_7,Tablet,377
TP_001276,CUST_0327,7,SESS_842262,2026-03-18 16:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_5,Tablet,369
TP_001277,CUST_0327,4,SESS_842262,2026-03-14 04:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_5,Desktop,569
TP_001278,CUST_0327,6,SESS_245462,2026-04-10 01:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_5,Mobile,356
TP_001279,CUST_0327,1,SESS_924803,2026-04-26 11:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_7,Mobile,479
TP_001280,CUST_0327,6,SESS_924803,2026-04-29 11:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_7,Desktop,478
TP_001281,CUST_0327,2,SESS_924803,2026-05-06 11:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_1,Mobile,429
TP_001282,CUST_0327,5,SESS_924803,2026-04-28 15:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Mobile,484
TP_001283,CUST_0327,7,SESS_924803,2026-05-06 07:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,44
TP_001284,CUST_0328,7,SESS_970055,2026-01-19 03:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_3,Desktop,486
TP_001285,CUST_0329,1,SESS_517949,2026-03-20 07:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_9,Tablet,96
TP_001286,CUST_0329,6,SESS_517949,2026-03-18 20:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_8,Tablet,254
TP_001287,CUST_0329,5,SESS_517949,2026-03-19 10:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_8,Desktop,543
TP_001288,CUST_0329,3,SESS_965006,2026-03-18 13:00:00,newsletter,email,Campaign_Promo_Brand,/promo-deals/page_2,Mobile,141
TP_001289,CUST_0329,7,SESS_891197,2026-05-04 19:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_1,Desktop,481
TP_001290,CUST_0329,4,SESS_891197,2026-05-04 13:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,350
TP_001291,CUST_0329,4,SESS_891197,2026-05-04 21:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_1,Mobile,394
TP_001292,CUST_0329,5,SESS_891197,2026-05-08 09:00:00,organicsearch,seo,Campaign_Promo_Retarget,/promo-deals/page_10,Desktop,329
TP_001293,CUST_0330,3,SESS_891552,2026-04-30 17:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,525
TP_001294,CUST_0330,2,SESS_891552,2026-04-29 16:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,533
TP_001295,CUST_0330,4,SESS_891552,2026-04-22 00:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_5,Desktop,173
TP_001296,CUST_0331,2,SESS_298667,2026-01-18 12:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_8,Desktop,421
TP_001297,CUST_0331,1,SESS_298667,2026-01-27 13:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_4,Mobile,70
TP_001298,CUST_0331,3,SESS_298667,2026-01-27 13:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,119
TP_001299,CUST_0331,1,SESS_298667,2026-01-19 01:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,211
TP_001300,CUST_0331,4,SESS_298667,2026-01-14 14:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,126
TP_001301,CUST_0331,5,SESS_322952,2026-02-22 10:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_6,Tablet,161
TP_001302,CUST_0331,4,SESS_322952,2026-02-21 17:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_2,Mobile,287
TP_001303,CUST_0331,4,SESS_322952,2026-02-22 12:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_8,Mobile,356
TP_001304,CUST_0331,3,SESS_322952,2026-02-18 02:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_2,Desktop,472
TP_001305,CUST_0331,7,SESS_322952,2026-02-15 09:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_5,Desktop,406
TP_001306,CUST_0332,6,SESS_104006,2026-04-01 14:00:00,linkedinads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,465
TP_001307,CUST_0332,4,SESS_104006,2026-03-28 01:00:00,directtraffic,direct,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,471
TP_001308,CUST_0332,2,SESS_104006,2026-03-23 17:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,143
TP_001309,CUST_0332,4,SESS_104006,2026-03-26 05:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_3,Mobile,267
TP_001310,CUST_0332,3,SESS_104006,2026-04-01 01:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,183
TP_001311,CUST_0333,6,SESS_809959,2026-05-01 12:00:00,linkedinads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_3,Mobile,183
TP_001312,CUST_0333,5,SESS_809959,2026-05-01 04:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,600
TP_001313,CUST_0334,7,SESS_416790,2026-02-12 21:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_7,Mobile,596
TP_001314,CUST_0334,7,SESS_694155,2026-04-06 13:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,173
TP_001315,CUST_0334,2,SESS_694155,2026-03-24 07:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Desktop,282
TP_001316,CUST_0334,1,SESS_694155,2026-04-01 16:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,580
TP_001317,CUST_0334,3,SESS_694155,2026-03-28 15:00:00,newsletter,email,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,55
TP_001318,CUST_0334,5,SESS_996422,2026-04-12 17:00:00,organicsearch,seo,Campaign_Promo_Winter,/promo-deals/page_8,Mobile,196
TP_001319,CUST_0334,4,SESS_996422,2026-04-11 16:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_6,Mobile,136
TP_001320,CUST_0334,5,SESS_996422,2026-04-17 12:00:00,organicsearch,seo,Campaign_Promo_Summer,/promo-deals/page_7,Desktop,578
TP_001321,CUST_0335,4,SESS_408172,2026-03-12 12:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_2,Desktop,500
TP_001322,CUST_0335,4,SESS_408172,2026-03-17 17:00:00,directtraffic,direct,Campaign_Promo_Brand,/promo-deals/page_5,Mobile,12
TP_001323,CUST_0335,1,SESS_408172,2026-03-19 13:00:00,googleads,paidsearch,Campaign_Promo_Summer,/promo-deals/page_1,Mobile,440
TP_001324,CUST_0335,6,SESS_674241,2026-04-15 04:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,559
TP_001325,CUST_0335,3,SESS_674241,2026-04-10 06:00:00,newsletter,email,Campaign_Promo_Summer,/promo-deals/page_9,Mobile,466
TP_001326,CUST_0335,1,SESS_674241,2026-04-10 11:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,111
TP_001327,CUST_0335,2,SESS_674241,2026-04-08 06:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_9,Tablet,434
TP_001328,CUST_0336,7,SESS_297634,2026-02-17 22:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_8,Mobile,240
TP_001329,CUST_0336,6,SESS_297634,2026-02-07 03:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_5,Mobile,263
TP_001330,CUST_0336,1,SESS_452897,2026-04-02 21:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_8,Desktop,219
TP_001331,CUST_0336,5,SESS_452897,2026-04-05 21:00:00,organicsearch,seo,Campaign_Promo_Brand,/promo-deals/page_9,Desktop,421
TP_001332,CUST_0336,1,SESS_452897,2026-04-11 02:00:00,googleads,paidsearch,Campaign_Promo_Brand,/promo-deals/page_8,Desktop,534
TP_001333,CUST_0336,7,SESS_119207,2026-04-26 17:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,427
TP_001334,CUST_0336,7,SESS_119207,2026-04-25 17:00:00,affiliatenetwork,referral,Campaign_Promo_Winter,/promo-deals/page_1,Mobile,556
TP_001335,CUST_0336,7,SESS_119207,2026-04-19 09:00:00,affiliatenetwork,referral,Campaign_Promo_Summer,/promo-deals/page_6,Mobile,106
TP_001336,CUST_0337,4,SESS_303790,2026-02-23 03:00:00,directtraffic,direct,Campaign_Promo_Winter,/promo-deals/page_2,Mobile,135
TP_001337,CUST_0337,7,SESS_303790,2026-02-19 16:00:00,affiliatenetwork,referral,Campaign_Promo_Retarget,/promo-deals/page_4,Mobile,288
TP_001338,CUST_0337,7,SESS_303790,2026-02-13 10:00:00,affiliatenetwork,referral,Campaign_Promo_Brand,/promo-deals/page_9,Mobile,278
TP_001339,CUST_0337,2,SESS_653761,2026-02-19 06:00:00,facebookads,paidsocial,Campaign_Promo_Retarget,/promo-deals/page_5,Mobile,124
TP_001340,CUST_0337,4,SESS_653761,2026-03-03 18:00:00,directtraffic,direct,Campaign_Promo_Retarget,/promo-deals/page_8,Mobile,354
TP_001341,CUST_0337,6,SESS_653761,2026-02-20 21:00:00,linkedinads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_2,Mobile,354
TP_001342,CUST_0338,2,SESS_800365,2026-04-28 19:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_3,Tablet,274
TP_001343,CUST_0338,1,SESS_800365,2026-04-25 13:00:00,googleads,paidsearch,Campaign_Promo_Winter,/promo-deals/page_4,Desktop,178
TP_001344,CUST_0339,2,SESS_577260,2026-05-04 00:00:00,facebookads,paidsocial,Campaign_Promo_Summer,/promo-deals/page_9,Desktop,514
TP_001345,CUST_0339,2,SESS_577260,2026-04-21 01:00:00,facebookads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_10,Mobile,119
TP_001346,CUST_0339,6,SESS_577260,2026-04-24 08:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_3,Mobile,580
TP_001347,CUST_0339,6,SESS_577260,2026-04-22 16:00:00,linkedinads,paidsocial,Campaign_Promo_Brand,/promo-deals/page_6,Mobile,561
TP_001348,CUST_0339,2,SESS_577260,2026-04-23 18:00:00,facebookads,paidsocial,Campaign_Promo_Winter,/promo-deals/page_5,Desktop,528
